path,category,subcategory,production_required,research_required,test_required,referenced,reference_count,runtime_dependency,model_dependency,safe_remove_candidate,group,confidence,reason
evaluation/api/sprint11_research_dashboard_removal.md,J. RESEARCH REPORT / DOCUMENTATION,Sprint Evaluation Report,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Comprehensive markdown research report documenting API integration, telemetry, or recommendation effectiveness (sprint11_research_dashboard_removal.md)."
evaluation/api/sprint11_research_dashboard_report.md,J. RESEARCH REPORT / DOCUMENTATION,Sprint Evaluation Report,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,"Comprehensive markdown research report documenting API integration, telemetry, or recommendation effectiveness (sprint11_research_dashboard_report.md)."
evaluation/recommendation/plots/class_acceptance.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (class_acceptance.svg).
evaluation/recommendation/plots/class_acceptance_rates.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (class_acceptance_rates.svg).
evaluation/recommendation/plots/class_behavioral_change.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (class_behavioral_change.svg).
evaluation/recommendation/plots/class_completion.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (class_completion.svg).
evaluation/recommendation/plots/class_distribution.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (class_distribution.svg).
evaluation/recommendation/plots/personalization_acceptance.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (personalization_acceptance.svg).
evaluation/recommendation/plots/personalization_behavior_change.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (personalization_behavior_change.svg).
evaluation/recommendation/plots/personalization_completion.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (personalization_completion.svg).
evaluation/recommendation/plots/personalization_confidence.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (personalization_confidence.svg).
evaluation/recommendation/plots/personalization_recommendation_distribution.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (personalization_recommendation_distribution.svg).
evaluation/recommendation/plots/recommendation_status_distribution.svg,K. GENERATED VISUALIZATION / CHART,Empirical Research SVG Plot,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Publication-ready vector SVG chart illustrating empirical recommendation adherence (recommendation_status_distribution.svg).
evaluation/recommendation/sprint11_behavioral_changes.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,5,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_behavioral_changes.csv).
evaluation/recommendation/sprint11_canonical_research_dataset.csv,I. RESEARCH DATASET,Canonical Empirical Research Dataset,NO,YES,NO,YES,7,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Primary canonical research dataset (N=34) linking recommendation events to pre/post telemetry.
evaluation/recommendation/sprint11_checksums.sha256,J. RESEARCH REPORT / DOCUMENTATION,Research Provenance & Checksum,NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Cryptographic SHA256 checksum or research metadata manifest.
evaluation/recommendation/sprint11_class_analysis.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,7,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_class_analysis.csv).
evaluation/recommendation/sprint11_class_behavioral_analysis.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_class_behavioral_analysis.csv).
evaluation/recommendation/sprint11_class_confidence_analysis.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_class_confidence_analysis.csv).
evaluation/recommendation/sprint11_class_effectiveness.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,6,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_class_effectiveness.csv).
evaluation/recommendation/sprint11_class_sample_sizes.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_class_sample_sizes.csv).
evaluation/recommendation/sprint11_confidence_analysis.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,5,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_confidence_analysis.csv).
evaluation/recommendation/sprint11_data_quality.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,4,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_data_quality.csv).
evaluation/recommendation/sprint11_data_reconciliation.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_data_reconciliation.csv).
evaluation/recommendation/sprint11_effectiveness_dataset.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,5,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_effectiveness_dataset.csv).
evaluation/recommendation/sprint11_engagement_metrics.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,8,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_engagement_metrics.csv).
evaluation/recommendation/sprint11_export/README.md,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (README.md).
evaluation/recommendation/sprint11_export/analysis/behavioral_changes.csv,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,6,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (behavioral_changes.csv).
evaluation/recommendation/sprint11_export/analysis/class_effectiveness.csv,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,7,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (class_effectiveness.csv).
evaluation/recommendation/sprint11_export/analysis/confidence_analysis.csv,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,7,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (confidence_analysis.csv).
evaluation/recommendation/sprint11_export/analysis/engagement_metrics.csv,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,9,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (engagement_metrics.csv).
evaluation/recommendation/sprint11_export/analysis/personalization_behavior.csv,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,7,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (personalization_behavior.csv).
evaluation/recommendation/sprint11_export/analysis/personalization_engagement.csv,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,7,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (personalization_engagement.csv).
evaluation/recommendation/sprint11_export/analysis/personalization_profiles.csv,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,8,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (personalization_profiles.csv).
evaluation/recommendation/sprint11_export/checksums/sprint11_checksums.sha256,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (sprint11_checksums.sha256).
evaluation/recommendation/sprint11_export/dataset/sprint11_canonical_research_dataset.csv,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,7,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (sprint11_canonical_research_dataset.csv).
evaluation/recommendation/sprint11_export/dataset/sprint11_research_data_dictionary.csv,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (sprint11_research_data_dictionary.csv).
evaluation/recommendation/sprint11_export/dataset/sprint11_research_metadata.json,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (sprint11_research_metadata.json).
evaluation/recommendation/sprint11_export/provenance/analysis_provenance.md,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (analysis_provenance.md).
evaluation/recommendation/sprint11_export/provenance/reproduction_manifest.json,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (reproduction_manifest.json).
evaluation/recommendation/sprint11_export/reports/class_effectiveness_report.md,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (class_effectiveness_report.md).
evaluation/recommendation/sprint11_export/reports/data_consistency_validation.md,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (data_consistency_validation.md).
evaluation/recommendation/sprint11_export/reports/personalization_effectiveness_report.md,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (personalization_effectiveness_report.md).
evaluation/recommendation/sprint11_export/reports/recommendation_effectiveness_report.md,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (recommendation_effectiveness_report.md).
evaluation/recommendation/sprint11_export/reports/research_dashboard_report.md,N. DUPLICATE / OBSOLETE CANDIDATE,Standalone Research Export Bundle (Duplicated),NO,YES,NO,YES,1,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Duplicated copy of Sprint 11 research files organized inside export bundle folder (research_dashboard_report.md).
evaluation/recommendation/sprint11_personalization_behavior.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,6,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_personalization_behavior.csv).
evaluation/recommendation/sprint11_personalization_engagement.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,6,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_personalization_engagement.csv).
evaluation/recommendation/sprint11_personalization_profiles.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,7,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_personalization_profiles.csv).
evaluation/recommendation/sprint11_personalization_sample_sizes.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,2,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_personalization_sample_sizes.csv).
evaluation/recommendation/sprint11_profile_confidence.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,4,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_profile_confidence.csv).
evaluation/recommendation/sprint11_profile_recommendations.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,5,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_profile_recommendations.csv).
evaluation/recommendation/sprint11_research_data_dictionary.csv,I. RESEARCH DATASET,Empirical Analysis CSV Data,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Processed empirical analysis table documenting class effectiveness or personalization profiles (sprint11_research_data_dictionary.csv).
evaluation/recommendation/sprint11_research_export.zip,L. BUILD / GENERATED ARTIFACT,Research Dataset Zip Archive,NO,YES,NO,YES,4,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Compressed zip archive containing Sprint 11 research exports.
evaluation/recommendation/sprint11_research_metadata.json,J. RESEARCH REPORT / DOCUMENTATION,Research Provenance & Checksum,NO,YES,NO,YES,3,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Cryptographic SHA256 checksum or research metadata manifest.
extension/background/service-worker.js,A. PRODUCTION FRONTEND CODE,Chrome MV3 Extension Subsystem,YES,NO,NO,YES,5,Google Chrome Browser (Client Telemetry),None,NO,GROUP A — MUST KEEP,HIGH,Background telemetry service worker polling active tabs every 5s and buffering sessions.
extension/content/content-script.js,A. PRODUCTION FRONTEND CODE,Chrome MV3 Extension Subsystem,YES,NO,NO,YES,3,Google Chrome Browser (Client Telemetry),None,NO,GROUP A — MUST KEEP,HIGH,Chrome extension popup UI or content script (content-script.js).
extension/content/youtube-content-script.js,A. PRODUCTION FRONTEND CODE,Chrome MV3 Extension Subsystem,YES,NO,NO,YES,5,Google Chrome Browser (Client Telemetry),None,NO,GROUP A — MUST KEEP,HIGH,DOM MutationObserver script whitelisting educational YouTube channels while filtering distractions.
extension/manifest.json,F. CONFIGURATION,Extension Manifest Specification,YES,NO,NO,YES,9,Google Chrome Browser (Client Telemetry),None,NO,GROUP A — MUST KEEP,HIGH,"Chrome Manifest V3 configuration defining background service workers, content scripts, and permissions."
extension/popup/popup.html,A. PRODUCTION FRONTEND CODE,Chrome MV3 Extension Subsystem,YES,NO,NO,YES,1,Google Chrome Browser (Client Telemetry),None,NO,GROUP A — MUST KEEP,HIGH,Chrome extension popup UI or content script (popup.html).
extension/popup/popup.js,A. PRODUCTION FRONTEND CODE,Chrome MV3 Extension Subsystem,YES,NO,NO,YES,3,Google Chrome Browser (Client Telemetry),None,NO,GROUP A — MUST KEEP,HIGH,Chrome extension popup UI or content script (popup.js).
extension/utils/classifier.js,A. PRODUCTION FRONTEND CODE,Chrome MV3 Extension Subsystem,YES,NO,NO,YES,5,Google Chrome Browser (Client Telemetry),None,NO,GROUP A — MUST KEEP,HIGH,"Domain classification heuristics mapping visited URLs to productive, distraction, or neutral."
frontend/.gitignore,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,1,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/README.md,J. RESEARCH REPORT / DOCUMENTATION,Frontend Documentation,NO,NO,NO,YES,1,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend development and build instructions.
frontend/dist/assets/index-C11UaCZz.css,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,2,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/dist/assets/index-DkOvuL_-.js,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,2,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/dist/assets/team1-sn4HSMRX.png,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,1,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/dist/assets/team2-CjNK6Ihu.png,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,1,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/dist/assets/team3-CUp2hN37.png,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,1,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/dist/assets/team4-CzDDEn46.png,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,1,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/dist/edupulse-ai-extension.zip,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,1,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/dist/favicon.svg,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,3,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/dist/icons.svg,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,2,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/dist/index.html,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,1,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/eslint.config.js,A. PRODUCTION FRONTEND CODE,Frontend General,YES,NO,NO,YES,1,None,None,NO,GROUP A — MUST KEEP,HIGH,Frontend file supporting application UI.
frontend/index.html,A. PRODUCTION FRONTEND CODE,Frontend Core Entry Point,YES,NO,NO,YES,2,Vite Build & React DOM Mount,None,NO,GROUP A — MUST KEEP,HIGH,"Core application entry point, routing tree, or global stylesheet."
frontend/package-lock.json,F. CONFIGURATION,Frontend Build Config,YES,NO,NO,YES,5,Vite Bundler & NPM dependencies,None,NO,GROUP A — MUST KEEP,HIGH,"Frontend build configuration, bundler plugins, and dependency specifications."
frontend/package.json,F. CONFIGURATION,Frontend Build Config,YES,NO,NO,YES,5,Vite Bundler & NPM dependencies,None,NO,GROUP A — MUST KEEP,HIGH,"Frontend build configuration, bundler plugins, and dependency specifications."
frontend/public/edupulse-ai-extension.zip,L. BUILD / GENERATED ARTIFACT,Extension Distribution Archive,NO,YES,NO,YES,5,None,None,NO,GROUP B — KEEP FOR RESEARCH,HIGH,Packaged Chrome extension zip archive provided for direct user download.
frontend/public/favicon.svg,A. PRODUCTION FRONTEND CODE,Public Static Asset,YES,NO,NO,YES,3,Browser tab icons / Favicons,None,NO,GROUP A — MUST KEEP,HIGH,Public favicon/SVG asset served statically by Vite.
frontend/public/icons.svg,A. PRODUCTION FRONTEND CODE,Public Static Asset,YES,NO,NO,YES,2,Browser tab icons / Favicons,None,NO,GROUP A — MUST KEEP,HIGH,Public favicon/SVG asset served statically by Vite.
frontend/src/App.css,A. PRODUCTION FRONTEND CODE,Frontend Core Entry Point,YES,NO,NO,YES,4,Vite Build & React DOM Mount,None,NO,GROUP A — MUST KEEP,HIGH,"Core application entry point, routing tree, or global stylesheet."
frontend/src/App.jsx,A. PRODUCTION FRONTEND CODE,Frontend Core Entry Point,YES,NO,NO,YES,7,Vite Build & React DOM Mount,None,NO,GROUP A — MUST KEEP,HIGH,"Core application entry point, routing tree, or global stylesheet."
frontend/src/assets/hero.png,A. PRODUCTION FRONTEND CODE,Frontend Static Asset,YES,NO,NO,YES,3,React Component Rendering,None,NO,GROUP A — MUST KEEP,HIGH,Static visual image or SVG vector asset displayed in UI views (hero.png).
frontend/src/assets/react.svg,A. PRODUCTION FRONTEND CODE,Frontend Static Asset,YES,NO,NO,YES,101,React Component Rendering,None,NO,GROUP A — MUST KEEP,HIGH,Static visual image or SVG vector asset displayed in UI views (react.svg).
frontend/src/assets/team1.png,A. PRODUCTION FRONTEND CODE,Frontend Static Asset,YES,NO,NO,YES,3,React Component Rendering,None,NO,GROUP A — MUST KEEP,HIGH,Static visual image or SVG vector asset displayed in UI views (team1.png).
frontend/src/assets/team2.png,A. PRODUCTION FRONTEND CODE,Frontend Static Asset,YES,NO,NO,YES,3,React Component Rendering,None,NO,GROUP A — MUST KEEP,HIGH,Static visual image or SVG vector asset displayed in UI views (team2.png).
frontend/src/assets/team3.png,A. PRODUCTION FRONTEND CODE,Frontend Static Asset,YES,NO,NO,YES,3,React Component Rendering,None,NO,GROUP A — MUST KEEP,HIGH,Static visual image or SVG vector asset displayed in UI views (team3.png).
frontend/src/assets/team4.png,A. PRODUCTION FRONTEND CODE,Frontend Static Asset,YES,NO,NO,YES,3,React Component Rendering,None,NO,GROUP A — MUST KEEP,HIGH,Static visual image or SVG vector asset displayed in UI views (team4.png).
frontend/src/assets/vite.svg,A. PRODUCTION FRONTEND CODE,Frontend Static Asset,YES,NO,NO,YES,4,React Component Rendering,None,NO,GROUP A — MUST KEEP,HIGH,Static visual image or SVG vector asset displayed in UI views (vite.svg).
frontend/src/components/AuthCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,1,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AuthCard.jsx).
frontend/src/components/AuthSlider.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AuthSlider.jsx).
frontend/src/components/ProtectedRoute.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ProtectedRoute.jsx).
frontend/src/components/achievements/AchievementCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AchievementCard.jsx).
frontend/src/components/achievements/AchievementStats.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AchievementStats.jsx).
frontend/src/components/analytics/AIAnalyticsPreviewCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AIAnalyticsPreviewCard.jsx).
frontend/src/components/analytics/AnalyticsHero.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (AnalyticsHero.jsx).
frontend/src/components/analytics/FocusAnalyticsCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (FocusAnalyticsCard.jsx).
frontend/src/components/analytics/GoalTrackerWidget.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (GoalTrackerWidget.jsx).
frontend/src/components/analytics/LearningAnalyticsCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (LearningAnalyticsCard.jsx).
frontend/src/components/analytics/MergedLeaderboardCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,2,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (MergedLeaderboardCard.jsx).
frontend/src/components/analytics/ProcrastinationAnalyticsCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ProcrastinationAnalyticsCard.jsx).
frontend/src/components/analytics/ProductivityAnalyticsCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (ProductivityAnalyticsCard.jsx).
frontend/src/components/analytics/RecommendationPerformanceCard.jsx,A. PRODUCTION FRONTEND CODE,React Component,YES,NO,NO,YES,3,Frontend Pages / Layouts,None,NO,GROUP A — MUST KEEP,HIGH,Modular production UI component imported and rendered across frontend views (RecommendationPerformanceCard.jsx).
